id,bounding_box,latitude,longitude,geom,country,state,city
166,,45.376988,-71.93132,0101000020E6100000168733BF9AFB51C0027E8D2441B04640,Canada,Quebec,Sherbrooke
167,,38.691122,-9.42055,0101000020E610000065AA605452D722C0E7C589AF76584340,Portugal,Unknown,Cascais
168,,23.383362,120.369856,0101000020E6100000AE0E80B8AB175E407787140324623740,Taiwan,Unknown,Tainan
169,,14.024456,100.656244,0101000020E61000008F8CD5E6FF295940C861307F850C2C40,Thailand,Unknown,Khlong Sam Subdistrict
170,,52.62616,1.307501,0101000020E6100000F7CB272B86EBF43F1C08C90226504A40,United Kingdom,England,Norwich
171,,39.91176,32.855858,0101000020E61000008E0244C18C6D404086E63A8DB4F44340,Turkey,Unknown,Ankara
391,,42.620441,-73.773392,0101000020E61000003CBF28417F7152C07C0C569C6A4F4540,United States,New York,Town of Bethlehem
392,,39.41005,-81.457712,0101000020E610000027BF45274B5D54C0C6DCB5847CB44340,United States,Ohio,Marietta
393,,50.840351,4.382311,0101000020E6100000AE9AE7887C87114098141F9F906B4940,Belgium,Unknown,Brussels
394,,36.147305,-86.80597,0101000020E6100000A8E3310395B355C0C6C4E6E3DA124240,United States,Tennessee,Nashville
204,,62.577616,11.373402,0101000020E6100000A185048C2EBF2640BBD23252EF494F40,Norway,Unknown,Røros
265,,35.243577,-97.478213,0101000020E610000069E1B20A9B5E58C06687F8872D9F4140,United States,Oklahoma,Norman
395,,29.146313,-13.499942,0101000020E61000002ECBD765F8FF2AC0CAFACDC474253D40,Spain,Unknown,Haría
396,,32.646972,-16.899287,0101000020E6100000CCB73EAC37E630C0BFB67EFACF524040,Portugal,Unknown,Funchal
397,,52.500486,13.39203,0101000020E61000000D1AFA27B8C82A408D0DDDEC0F404A40,Germany,Unknown,Berlin
398,,39.937797,116.385391,0101000020E61000000E4B033FAA185D40BAA46ABB09F84340,China,Beijing,Xicheng District
399,,51.519455,-0.126978,0101000020E6100000D7DEA7AAD040C0BF315F5E807DC24940,United Kingdom,England,London
400,,40.472037,17.235823,0101000020E610000005A568E55E3C314040C05AB56B3C4440,Italy,Apulia,Taranto
401,,42.277348,-83.737871,0101000020E6100000AD6A494739EF54C036CEA62380234540,United States,Michigan,Ann Arbor
402,,29.916191,-90.106073,0101000020E6100000457F68E6C98656C0B9E34D7E8BEA3D40,United States,Louisiana,New Orleans
403,,3.575674,-138.943284,0101000020E6100000E25AED612F5E61C0914259F8FA9A0C40,Unknown,Unknown,Unknown
404,,32.180047,-110.736592,0101000020E6100000B29FC55224AF5BC0185FB4C70B174040,United States,Arizona,Unknown
405,,52.302417,-1.238,0101000020E6100000022B8716D9CEF3BF9160AA99B5264A40,United Kingdom,England,Rugby
406,,-33.996037,24.931347,0101000020E61000004B3ACAC16CEE3840904DF2237EFF40C0,South Africa,Eastern Cape,Kouga Local Municipality
407,,30.691437,-91.276688,0101000020E610000085CC9541B5D156C08E3EE60302B13E40,United States,Louisiana,Jackson
408,,44.490704,11.338641,0101000020E6100000632B685A62AD264019028063CF3E4640,Italy,Emilia-Romagna,Bologna
410,,39.497588,-82.61385,0101000020E610000093A9825149A754C0E770ADF6B0BF4340,United States,Ohio,Unknown
411,,30.609894,-96.340384,0101000020E61000003A05F9D9C81558C0D1066003229C3E40,United States,Texas,College Station
413,,45.826287,1.212487,0101000020E6100000D333BDC45866F33F130EBDC5C3E94640,France,Nouvelle-Aquitaine,Limoges
417,,53.209695,-0.324976,0101000020E61000008908FF2268CCD4BF3F912749D79A4A40,United Kingdom,England,West Lindsey
418,,55.460852,-1.862354,0101000020E6100000513239B533CCFDBFEA25C632FDBA4B40,United Kingdom,England,Eglingham
423,,25.017677,121.512991,0101000020E61000001C0934D8D4605E4032E4D87A86043940,Taiwan,Unknown,New Taipei
424,,-39.70085,176.908772,0101000020E6100000A87004A9141D664068B3EA73B5D943C0,New Zealand,Hawke's Bay,Hastings
